"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"5478662762","456378","11863","20 Jun 2020 06:04","26:46","1606","22-16","22,16","Radiant","BOOM Esports","Hyde, Fibroez, Khezcute, _NinetyHearT_, TeravisuParkur","Fnatic","iceiceice, Jabz, DJ, Moon, 23savage"
"5478609256","456356","11863","20 Jun 2020 04:49","19:44","1184","7-39","7,39","Dire","Plasma1337x VitaPLUR gum","cyg3n, pingu, ReM、ツ, bgod, w only","business associates","Sneyking, Brax, EternaLEnVy, Moo, Fear"
"5478571346","456356","11863","20 Jun 2020 04:03","23:19","1399","42-5","42,5","Radiant","business associates","Sneyking, Brax, EternaLEnVy, Moo, Fear","Plasma1337x VitaPLUR gum","G, cyg3n, pingu, ReM、ツ, bgod"
"5478531288","456328","11863","20 Jun 2020 02:58","30:08","1808","10-41","10,41","Dire","Plasma1337x VitaPLUR gum","G, cyg3n, pingu, ReM、ツ, bgod","Quincy Crew","SVG, MSS, Lelis, YawaR, CCnC"
"5478501600","456328","11863","20 Jun 2020 02:08","23:47","1427","31-6","31,6","Radiant","Quincy Crew","SVG, MSS, Lelis, YawaR, CCnC","Plasma1337x VitaPLUR gum","cyg3n, mio, pingu, ReM、ツ, bgod"
"5478451612","456309","11863","20 Jun 2020 12:53","27:34","1654","14-44","14,44","Dire","beastcoast","Chris Luck, Scofield, K1, Wisper , MoOz","Quincy Crew","SVG, MSS, Lelis, YawaR, CCnC"
"5478386923","456309","11863","19 Jun 2020 11:37","42:49","2569","35-38","35,38","Radiant","Quincy Crew","SVG, MSS, Lelis, YawaR, CCnC","beastcoast","Chris Luck, Scofield, K1, Wisper , MoOz"
"5478303949","","11863","19 Jun 2020 10:05","55:24","3324","37-33","37,33","Dire","CR4ZY","MoonMeander, Aui_2000, KheZu, ritsu, bryle","Evil Geniuses","Cr1t-, Arteezy, Fly, Ryoya, kitrak"
"5478243453","456252","12113","19 Jun 2020 09:10","21:24","1284","11-29","11,29","Dire","B8","Dendi, LastHero, FishmanLFT5, Crystallis, 5up","Nigma","MinD_ContRoL, KuroKy, w33, GH, Miracle"
"5478229933","456272","11863","19 Jun 2020 09:02","33:41","2021","31-13","31,13","Radiant","Evil Geniuses","Cr1t-, Arteezy, Fly, Ryoya, kitrak","CR4ZY","MoonMeander, Aui_2000, KheZu, ritsu, bryle"
"5478132465","456252","12113","19 Jun 2020 07:40","56:42","3402","52-34","52,34","Radiant","Nigma","MinD_ContRoL, KuroKy, w33, GH, Miracle","B8","Dendi, LastHero, FishmanLFT5, Crystallis, 5up"
"5478052172","456218","12113","19 Jun 2020 06:39","27:15","1635","16-36","16,36","Dire","Team Unique","VANSKOR, 633, Palantimos, illusion, 19tten","OG","n0tail, topson, Saksa, SumaiL, MidOne"
"5477999756","456218","12113","19 Jun 2020 05:37","30:28","1828","32-18","32,18","Radiant","Team Unique","VANSKOR, 633, Palantimos, illusion, 19tten","OG","n0tail, topson, Saksa, SumaiL, MidOne"
"5477948518","456203","12113","19 Jun 2020 04:33","32:24","1944","20-41","20,41","Dire","Team Unique","VANSKOR, 633, Palantimos, illusion, 19tten","OG","n0tail, topson, Saksa, SumaiL, MidOne"
"5477915406","456178","12069","19 Jun 2020 03:56","28:50","1730","14-30","14,30","Dire","T1","poloson, Forev, Meracle, Jhocam, inYourdreaM","New Esports","LaNcE, ddz`, YamateH, MozuN -, CandyLoon"
"5477861351","456168","12113","19 Jun 2020 03:21","30:45","1845","20-31","20,31","Dire","Alliance","Limmp, Handsken, s4, Fng, Nikobaby","FlyToMoon","GeneRaL, ALWAYSWANNAFLY, ALOHADANCE, V-Tune, Iceberg"
"5477815840","456178","12069","19 Jun 2020 02:45","30:44","1844","22-43","22,43","Dire","T1","poloson, Forev, Meracle, Jhocam, inYourdreaM","New Esports","LaNcE, ddz`, YamateH, MozuN -, CandyLoon"
"5477771937","456168","12113","19 Jun 2020 02:00","46:13","2773","38-16","38,16","Radiant","FlyToMoon","GeneRaL, ALWAYSWANNAFLY, ALOHADANCE, V-Tune, Iceberg","Alliance","Limmp, Handsken, s4, Fng, Nikobaby"
"5477731881","456144","12069","19 Jun 2020 01:13","47:22","2842","32-25","32,25","Radiant","Execration","Benhur, poop, Rr?, Palos, yaha","Adroit","ninjaboogie, Mac, Bokerino, Boombacs, Natsumi-"
"5477640040","456144","12069","19 Jun 2020 12:07","30:30","1830","34-11","34,11","Radiant","Adroit","ninjaboogie, Mac, Bokerino, Boombacs, Natsumi-","Execration","Benhur, poop, Rr?, Palos, yaha"
"5477580860","456133","12139","19 Jun 2020 10:53","37:41","2261","19-26","19,26","Dire","Blaze","KAZZ, AC娘, Xhd.y, po3, 无双斗魂","Team Sirius","XCJ, old chicken, Freeze, Destiny, Guvara"
"5477560581","456130","11863","19 Jun 2020 10:33","1:09:04","4144","45-30","45,30","Dire","Neon Esports","Skem, rApy-, Jaunuel, Japoy.LFT, Mskiinfnty.PH2n","Fnatic","iceiceice, Jabz, DJ, Moon, 23savage"
"5477517947","456133","12139","19 Jun 2020 09:58","30:55","1855","33-15","33,15","Radiant","Team Sirius","XCJ, old chicken, Freeze, Destiny, Guvara","Blaze","KAZZ, AC娘, Xhd.y, po3, 无双斗魂"
"5477484078","456130","11863","19 Jun 2020 09:27","38:30","2310","21-27","21,27","Dire","Neon Esports","Skem, rApy-, Jaunuel, Japoy.LFT, Mskiinfnty.PH2n","Fnatic","iceiceice, Jabz, DJ, Moon, 23savage"
"5477437605","456113","12139","19 Jun 2020 08:31","45:27","2727","29-16","29,16","Radiant","StarLucK.Fly","劣势路猛男, ZHEN_XSHEN, Dsj, sss, falling","Ocean","Tyz, kress, Xmy, ZC, 吃饭用大碗"
"5477426308","456104","11863","19 Jun 2020 08:18","30:21","1821","4-25","4,25","Dire","BOOM Esports","Hyde, Fibroez, Khezcute, _NinetyHearT_, TeravisuParkur","Geek Fam","Karl, Xepher, Raven, Whitemon, Kuku"
"5477395593","456113","12139","19 Jun 2020 07:37","29:02","1742","30-16","30,16","Radiant","StarLucK.Fly","劣势路猛男, ZHEN_XSHEN, Dsj, sss, falling","Ocean","Tyz, kress, Xmy, ZC, 吃饭用大碗"
"5477370131","456104","11863","19 Jun 2020 07:05","42:53","2573","18-26","18,26","Dire","BOOM Esports","Hyde, Fibroez, Khezcute, _NinetyHearT_, TeravisuParkur","Geek Fam","Karl, Xepher, Raven, Whitemon, Kuku"
"5477357718","456113","12139","19 Jun 2020 06:57","21:09","1269","1-13","1,13","Dire","StarLucK.Fly","劣势路猛男, ZHEN_XSHEN, Dsj, sss, falling","Ocean","Tyz, kress, Xmy, ZC, 吃饭用大碗"
"5477314941","456104","11863","19 Jun 2020 06:00","37:45","2265","11-19","11,19","Dire","Geek Fam","Karl, Xepher, Raven, Whitemon, Kuku","BOOM Esports","Hyde, Fibroez, Khezcute, _NinetyHearT_, TeravisuParkur"
"5477300122","456077","11863","19 Jun 2020 05:35","42:23","2543","18-54","18,54","Dire","beastcoast","Chris Luck, Scofield, K1, Wisper , MoOz","PlusOne","Unknown, xuan, wij, @ChedDoto, deus"
"5477238351","456077","11863","19 Jun 2020 04:20","48:39","2919","26-31","26,31","Radiant","beastcoast","Chris Luck, Scofield, K1, Wisper , MoOz","PlusOne","Unknown, xuan, wij, @ChedDoto, deus"
"5477190475","456010","11863","19 Jun 2020 03:04","41:32","2492","18-63","18,63","Dire","Midas Club","Hyko, Duster, -murd0c, RdO, BL7K.Sexyfat","Plasma1337x VitaPLUR gum","Scourge McDuck, cyg3n, pingu, ReM、ツ, bgod"
"5477146271","456010","11863","19 Jun 2020 01:57","33:27","2007","33-28","33,28","Radiant","Midas Club","Hyko, Duster, -murd0c, RdO, BL7K.Sexyfat","Plasma1337x VitaPLUR gum","Scourge McDuck, cyg3n, pingu, ReM、ツ, bgod"
"5477086268","455987","11863","19 Jun 2020 12:22","49:01","2941","24-24","24,24","Dire","Midas Club","Hyko, Duster, -murd0c, RdO, BL7K.Sexyfat","CR4ZY","MoonMeander, Aui_2000, KheZu, ritsu, bryle"
"5477020929","455987","11863","18 Jun 2020 11:09","46:43","2803","21-52","21,52","Dire","Midas Club","Hyko, Duster, -murd0c, RdO, BL7K.Sexyfat","CR4ZY","MoonMeander, Aui_2000, KheZu, ritsu, bryle"
"5476961283","455948","12113","18 Jun 2020 10:04","35:22","2122","10-33","10,33","Dire","Team Unique","VANSKOR, 633, Palantimos, illusion, 19tten","B8","Dendi, LastHero, FishmanLFT5, Crystallis, 5up"
"5476959301","455955","11863","18 Jun 2020 10:02","30:08","1808","16-39","16,39","Dire","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","Evil Geniuses","Cr1t-, Arteezy, Fly, Ryoya, kitrak"
"5476890334","455955","11863","18 Jun 2020 08:59","29:59","1799","8-33","8,33","Dire","Evil Geniuses","Cr1t-, Arteezy, Fly, Ryoya, kitrak","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank"
"5476850999","455948","12113","18 Jun 2020 08:32","52:36","3156","36-33","36,33","Radiant","B8","Dendi, LastHero, FishmanLFT5, Crystallis, 5up","Team Unique","VANSKOR, 633, Palantimos, illusion, 19tten"
"5476746876","455879","12113","18 Jun 2020 06:54","1:04:37","3877","30-45","30,45","Dire","ViKin.gg","Seleri, 27monkey, Tobi, Shad, BooM","Nigma","MinD_ContRoL, KuroKy, w33, GH, Miracle"
"5476643426","455879","12113","18 Jun 2020 05:39","33:47","2027","35-13","35,13","Radiant","ViKin.gg","Seleri, 27monkey, Tobi, Shad, BooM","Nigma","MinD_ContRoL, KuroKy, w33, GH, Miracle"
"5476558401","455863","12069","18 Jun 2020 04:44","31:51","1911","31-18","31,18","Radiant","T1","poloson, Forev, Meracle, Jhocam, inYourdreaM","Execration","Benhur, poop, Rr?, Palos, yaha"
"5476534561","455879","12113","18 Jun 2020 04:41","28:13","1693","10-30","10,30","Dire","ViKin.gg","Seleri, 27monkey, Tobi, Shad, BooM","Nigma","MinD_ContRoL, KuroKy, w33, GH, Miracle"
"5476450588","455851","12113","18 Jun 2020 03:14","43:15","2595","37-32","37,32","Dire","Ninjas in Pyjamas","Supream, Era, SoNNeikO, Charliedota, SabeRLight","Alliance","Limmp, Handsken, s4, Fng, Nikobaby"
"5476437804","455863","12069","18 Jun 2020 03:03","50:52","3052","37-20","37,20","Radiant","T1","poloson, Forev, Meracle, Jhocam, inYourdreaM","Execration","Benhur, poop, Rr?, Palos, yaha"
"5476357209","455851","12113","18 Jun 2020 02:00","39:39","2379","31-17","31,17","Radiant","Alliance","Limmp, Handsken, s4, Fng, Nikobaby","Ninjas in Pyjamas","Supream, Era, SoNNeikO, Charliedota, SabeRLight"
"5476337820","455824","12069","18 Jun 2020 01:42","39:32","2372","21-35","21,35","Dire","New Esports","LaNcE, ddz`, YamateH, MozuN -, CandyLoon","Adroit","ninjaboogie, Mac, Bokerino, Boombacs, Natsumi-"
"5476297138","455817","11863","18 Jun 2020 01:08","25:16","1516","39-6","39,6","Radiant","Neon Esports","Skem, rApy-, Jaunuel, Japoy.LFT, Mskiinfnty.PH2n","TNC Predator","March, kpii, Gabbi, TIMS, Armel"
"5476227881","455817","11863","18 Jun 2020 12:05","37:29","2249","29-11","29,11","Radiant","TNC Predator","March, kpii, Gabbi, TIMS, Armel","Neon Esports","Skem, rApy-, Jaunuel, Japoy.LFT, Mskiinfnty.PH2n"
"5476209008","455824","12069","18 Jun 2020 12:34","35:37","2137","18-33","18,33","Dire","Adroit","ninjaboogie, Mac, Bokerino, Boombacs, Natsumi-","New Esports","LaNcE, ddz`, YamateH, MozuN -, CandyLoon"
"5476132033","455817","11863","18 Jun 2020 10:42","54:52","3292","34-28","34,28","Radiant","Neon Esports","Skem, rApy-, Jaunuel, Japoy.LFT, Mskiinfnty.PH2n","TNC Predator","March, kpii, Gabbi, TIMS, Armel"
"5476069036","455808","11863","18 Jun 2020 09:34","26:34","1594","22-31","22,31","Dire","Reality Rift","NuTz, kYxY, Drew, Alacrity, Hustla","Fnatic","iceiceice, Jabz, DJ, Moon, 23savage"
"5476050074","455805","12139","18 Jun 2020 09:14","41:45","2505","19-35","19,35","Dire","Longinus","InJuly, , 汤 达 人, Piao, Yld","Ocean","Tyz, kress, Xmy, ZC, 吃饭用大碗"
"5476031971","455804","12139","18 Jun 2020 08:56","24:31","1471","20-7","20,7","Radiant","StarLucK.Fly","劣势路猛男, ZHEN_XSHEN, Dsj, sss, falling","The New Top","牧马, 咩爷, Luobo, OilBottle, hmx"
"5476000769","455808","11863","18 Jun 2020 08:32","34:12","2052","33-15","33,15","Radiant","Fnatic","iceiceice, Jabz, DJ, Moon, 23savage","Reality Rift","NuTz, kYxY, Drew, Alacrity, Hustla"
"5475980594","455805","12139","18 Jun 2020 08:01","43:02","2582","34-33","34,33","Dire","Longinus","InJuly, , 汤 达 人, Piao, Yld","Ocean","Tyz, kress, Xmy, ZC, 吃饭用大碗"
"5475976222","455804","12139","18 Jun 2020 08:02","36:15","2175","27-12","27,12","Radiant","StarLucK.Fly","劣势路猛男, ZHEN_XSHEN, Dsj, sss, falling","The New Top","牧马, 咩爷, Luobo, OilBottle, hmx"
"5475937464","455790","11863","18 Jun 2020 07:08","44:39","2679","25-22","25,22","Radiant","BOOM Esports","Hyde, Fibroez, Khezcute, _NinetyHearT_, TeravisuParkur","Neon Esports","Skem, rApy-, Jaunuel, Japoy.LFT, Mskiinfnty.PH2n"
"5475884922","455790","11863","18 Jun 2020 06:07","31:31","1891","29-7","29,7","Radiant","BOOM Esports","Hyde, Fibroez, Khezcute, _NinetyHearT_, TeravisuParkur","Neon Esports","Skem, rApy-, Jaunuel, Japoy.LFT, Mskiinfnty.PH2n"
"5475883057","455780","12139","18 Jun 2020 06:03","35:42","2142","29-53","29,53","Dire","EHOME.Immortal","Yds., plAnet,  cjsdie, Blood,  x1yang","Blaze","KAZZ, AC娘, Xhd.y, po3, 无双斗魂"
"5475868217","455779","12139","18 Jun 2020 05:45","22:33","1353","32-14","32,14","Radiant","Team Sirius","XCJ, old chicken, Freeze, Destiny, Guvara","Typhoon","国内前10痛苦女王EHI.Blood, bagayalu, 粉刷匠, Unknown, -w-"
"5475836853","455761","11863","18 Jun 2020 05:06","27:31","1651","7-35","7,35","Dire","Midas Club","Hyko, Duster, -murd0c, RdO, BL7K.Sexyfat","business associates","Sneyking, Brax, EternaLEnVy, Moo, Fear"
"5475830034","455780","12139","18 Jun 2020 05:03","38:31","2311","31-22","31,22","Radiant","Blaze","KAZZ, AC娘, Xhd.y, po3, 无双斗魂","EHOME.Immortal","Yds., plAnet,  cjsdie, Blood,  x1yang"
"5475827223","455779","12139","18 Jun 2020 05:02","23:47","1427","36-17","36,17","Radiant","Team Sirius","XCJ, old chicken, Freeze, Destiny, Guvara","Typhoon","国内前10痛苦女王EHI.Blood, bagayalu, 粉刷匠, Unknown, -w-"
"5475789392","455761","11863","18 Jun 2020 04:06","28:04","1684","8-28","8,28","Dire","Midas Club","Hyko, Duster, -murd0c, RdO, BL7K.Sexyfat","business associates","Sneyking, Brax, EternaLEnVy, Moo, Fear"
"5475741138","455739","11863","18 Jun 2020 02:51","30:12","1812","17-25","17,25","Dire","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","business associates","Sneyking, Brax, EternaLEnVy, Moo, Fear"
"5475692304","455739","11863","18 Jun 2020 01:41","42:42","2562","18-27","18,27","Dire","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","business associates","Sneyking, Brax, EternaLEnVy, Moo, Fear"
"5475645752","455731","11863","18 Jun 2020 12:33","32:10","1930","50-20","50,20","Radiant","Quincy Crew","SVG, MSS, Lelis, YawaR, CCnC","PlusOne","Unknown, xuan, wij, 欧阳锋, deus"
"5475605397","455731","11863","17 Jun 2020 11:42","22:58","1378","9-36","9,36","Dire","PlusOne","Unknown, xuan, wij, 欧阳锋, deus","Quincy Crew","SVG, MSS, Lelis, YawaR, CCnC"
"5475533062","455707","11863","17 Jun 2020 10:29","34:30","2070","11-40","11,40","Dire","CR4ZY","MoonMeander, Aui_2000, KheZu, ritsu, bryle","4 Zoomers","monkeys-forever, Legend, Husky, Noblewingz, Gunnar"
"5475473076","455680","12113","17 Jun 2020 09:45","17:48","1068","20-5","20,5","Radiant","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga","Team Empire","EcNart!, SAMEC, Smiling Knight, Unknown, J4M3S666"
"5475429713","455707","11863","17 Jun 2020 09:12","49:05","2945","37-29","37,29","Radiant","4 Zoomers","monkeys-forever, Legend, Husky, Noblewingz, Gunnar","CR4ZY","MoonMeander, Aui_2000, KheZu, ritsu, bryle"
"5475404334","455680","12113","17 Jun 2020 08:53","19:23","1163","5-29","5,29","Dire","Team Empire","EcNart!, SAMEC, Smiling Knight, Unknown, J4M3S666","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga"
"5475338534","455680","12113","17 Jun 2020 06:44","40:36","2436","24-28","24,28","Dire","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga","Team Empire","EcNart!, SAMEC, Smiling Knight, Unknown, J4M3S666"
"5475272899","455652","12113","17 Jun 2020 05:38","28:30","1710","35-13","35,13","Radiant","Nigma","MinD_ContRoL, KuroKy, w33, GH, Miracle","Team Unique","VANSKOR, 633, Palantimos, illusion, 19tten"
"5475225251","455635","12113","17 Jun 2020 04:24","33:20","2000","29-10","29,10","Radiant","Nigma","MinD_ContRoL, KuroKy, w33, GH, Miracle","Team Unique","VANSKOR, 633, Palantimos, illusion, 19tten"
"5475172907","455619","12113","17 Jun 2020 03:11","38:31","2311","41-23","41,23","Radiant","FlyToMoon","GeneRaL, ALWAYSWANNAFLY, ALOHADANCE, V-Tune, Iceberg","Ninjas in Pyjamas","Supream, Era, SoNNeikO, Charliedota, SabeRLight"
"5475172353","455618","11863","17 Jun 2020 03:09","34:15","2055","30-7","30,7","Radiant","Reality Rift","NuTz, kYxY, Drew, Alacrity, Hustla","Adroit","@cmlcmlcml, Mac, Boombacs, Natsumi-, MightySavior"
"5475106298","455608","12113","17 Jun 2020 02:01","29:55","1795","29-8","29,8","Radiant","FlyToMoon","GeneRaL, ALWAYSWANNAFLY, ALOHADANCE, V-Tune, Iceberg","Ninjas in Pyjamas","Supream, Era, SoNNeikO, Charliedota, SabeRLight"
"5475095659","455595","12139","17 Jun 2020 01:41","32:52","1972","33-20","33,20","Radiant","EHOME.Immortal","Yds., plAnet,  cjsdie, Blood,  x1yang","VICI GAMING POTENTIAL","CatYou, Hy, MiDong, 恶意, wdnmd"
"5475092270","455599","11863","17 Jun 2020 01:34","54:12","3252","52-34","52,34","Radiant","Adroit","@cmlcmlcml, Mac, Boombacs, Natsumi-, MightySavior","Reality Rift","NuTz, kYxY, Drew, Alacrity, Hustla"
"5475041372","455595","12139","17 Jun 2020 12:48","22:59","1379","24-4","24,4","Radiant","EHOME.Immortal","Yds., plAnet,  cjsdie, Blood,  x1yang","VICI GAMING POTENTIAL","CatYou, Hy, MiDong, 恶意, wdnmd"
"5475011209","455599","11863","17 Jun 2020 12:24","41:21","2481","14-38","14,38","Dire","Adroit","@cmlcmlcml, Mac, Boombacs, Natsumi-, MightySavior","Reality Rift","NuTz, kYxY, Drew, Alacrity, Hustla"
"5474961722","455595","12139","17 Jun 2020 11:41","42:43","2563","21-40","21,40","Dire","EHOME.Immortal","Yds., plAnet,  cjsdie, Blood,  x1yang","VICI GAMING POTENTIAL","CatYou, Hy, MiDong, 恶意, wdnmd"
"5474943343","455588","11863","17 Jun 2020 11:15","36:33","2193","21-30","21,30","Dire","T1","poloson, Forev, Meracle, Jhocam, inYourdreaM","TNC Predator","March, kpii, Gabbi, TIMS, Armel"
"5474855136","455588","11863","17 Jun 2020 09:50","54:17","3257","52-21","52,21","Radiant","TNC Predator","March, kpii, Gabbi, TIMS, Armel","T1","poloson, Forev, Meracle, Jhocam, inYourdreaM"
"5474853748","455583","12139","17 Jun 2020 09:48","49:36","2976","23-34","23,34","Dire","Aster.Aries","JPfood, harutya, Dstones, Lww, 生死","VICI GAMING POTENTIAL","CatYou, Hy, MiDong, 恶意, wdnmd"
"5474787635","455573","11863","17 Jun 2020 08:38","34:44","2084","25-23","25,23","Dire","Fnatic","iceiceice, Jabz, DJ, Moon, 23savage","Geek Fam","Karl, Xepher, Raven, Whitemon, Kuku"
"5474777906","455583","12139","17 Jun 2020 08:32","51:46","3106","36-42","36,42","Dire","Aster.Aries","JPfood, harutya, Dstones, Lww, 生死","VICI GAMING POTENTIAL","CatYou, Hy, MiDong, 恶意, wdnmd"
"5474726891","455573","11863","17 Jun 2020 07:27","43:28","2608","38-28","38,28","Radiant","Geek Fam","Karl, Xepher, Raven, Whitemon, Kuku","Fnatic","iceiceice, Jabz, DJ, Moon, 23savage"
"5474721448","455567","12139","17 Jun 2020 07:21","34:19","2059","15-32","15,32","Dire","Aster.Aries","JPfood, harutya, Dstones, Lww, 生死","EHOME.Immortal","Yds., plAnet,  cjsdie, Blood,  x1yang"
"5474655009","455567","12139","17 Jun 2020 06:04","42:32","2552","31-41","31,41","Dire","EHOME.Immortal","Yds., plAnet,  cjsdie, Blood,  x1yang","Aster.Aries","JPfood, harutya, Dstones, Lww, 生死"
"5474649972","455573","11863","17 Jun 2020 06:05","42:51","2571","32-17","32,17","Radiant","Fnatic","iceiceice, Jabz, DJ, Moon, 23savage","Geek Fam","Karl, Xepher, Raven, Whitemon, Kuku"
"5474605253","455567","12139","17 Jun 2020 05:04","37:38","2258","7-14","7,14","Dire","Aster.Aries","JPfood, harutya, Dstones, Lww, 生死","EHOME.Immortal","Yds., plAnet,  cjsdie, Blood,  x1yang"
"5474567031","455544","11863","17 Jun 2020 04:09","48:29","2909","35-23","35,23","Radiant","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","Plasma1337x VitaPLUR gum","G, Giant, pingu, ReM、ツ, bgod"
"5474528378","455544","11863","17 Jun 2020 03:18","23:09","1389","31-16","31,16","Radiant","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","Plasma1337x VitaPLUR gum","G, Giant, pingu, ReM、ツ, bgod"
"5474495854","455516","11863","17 Jun 2020 02:22","21:40","1300","10-29","10,29","Dire","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","Quincy Crew","SVG, MSS, Lelis, YawaR, CCnC"
"5474458554","455516","11863","17 Jun 2020 01:24","29:00","1740","28-11","28,11","Radiant","Quincy Crew","SVG, MSS, Lelis, YawaR, CCnC","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank"
"5474426570","455504","11863","17 Jun 2020 12:18","34:39","2079","15-36","15,36","Dire","Midas Club","Hyko, Duster, -murd0c, RdO, BL7K.Sexyfat","Evil Geniuses","Cr1t-, Arteezy, Fly, Ryoya, kitrak"
"5474379924","455504","11863","16 Jun 2020 11:29","18:22","1102","26-4","26,4","Radiant","Evil Geniuses","Cr1t-, Arteezy, Fly, Ryoya, kitrak","Midas Club","Hyko, Duster, -murd0c, RdO, BL7K.Sexyfat"
"5474310076","455476","11863","16 Jun 2020 10:10","39:22","2362","37-19","37,19","Radiant","CR4ZY","MoonMeander, Aui_2000, KheZu, ritsu, bryle","beastcoast","Chris Luck, Scofield, K1, Wisper , MoOz"
"5474238953","455446","12113","16 Jun 2020 09:11","33:12","1992","10-28","10,28","Dire","Alliance","Limmp, Handsken, s4, Fng, Nikobaby","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga"
"5474226849","455476","11863","16 Jun 2020 08:59","35:28","2128","9-27","9,27","Dire","beastcoast","Chris Luck, Scofield, K1, Wisper , MoOz","CR4ZY","MoonMeander, Aui_2000, KheZu, ritsu, bryle"
"5474154715","455446","12113","16 Jun 2020 07:58","38:38","2318","33-21","33,21","Radiant","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga","Alliance","Limmp, Handsken, s4, Fng, Nikobaby"
"5474075354","455407","12113","16 Jun 2020 06:58","31:15","1875","29-38","29,38","Dire","Nigma","MinD_ContRoL, KuroKy, w33, GH, Miracle","OG","n0tail, topson, Saksa, SumaiL, MidOne"
"5474000073","455407","12113","16 Jun 2020 05:58","29:08","1748","30-16","30,16","Radiant","OG","n0tail, topson, Saksa, SumaiL, MidOne","Nigma","MinD_ContRoL, KuroKy, w33, GH, Miracle"
"5473908604","455407","12113","16 Jun 2020 05:00","26:55","1615","8-44","8,44","Dire","OG","n0tail, topson, Saksa, SumaiL, MidOne","Nigma","MinD_ContRoL, KuroKy, w33, GH, Miracle"
"5473699698","455381","12113","16 Jun 2020 02:54","41:53","2513","43-11","43,11","Radiant","Ninjas in Pyjamas","Supream, Era, SoNNeikO, Charliedota, SabeRLight","Team Empire","EcNart!, SAMEC, Smiling Knight, Unknown, J4M3S666"
"5473620382","455381","12113","16 Jun 2020 02:01","23:31","1411","7-22","7,22","Dire","Team Empire","EcNart!, SAMEC, Smiling Knight, Unknown, J4M3S666","Ninjas in Pyjamas","Supream, Era, SoNNeikO, Charliedota, SabeRLight"
"5473481208","455345","11863","16 Jun 2020 12:03","42:06","2526","28-38","28,38","Dire","Reality Rift","NuTz, kYxY, Drew, Alacrity, Hustla","BOOM Esports","Hyde, Fibroez, Khezcute, _NinetyHearT_, TeravisuParkur"
